Name,Program,Speciality,Rating,Address,Street,Route,City,Site_Location,State,Country,Postal,Latitude,Longitude,Phone,Email,Website,URL
Jobfind,DES-Employment Support Service,All Client Types,2,"1/350 Charman Rd, Cheltenham VIC 3192, Australia",350,Charman Road,Kingston City,CHELTENHAM,VIC,Australia,3192,-37.965322,145.0559105,(03) 8514 2100,info@jobfind.com.au,https://jobfind.com.au/,https://maps.google.com/?cid=18149622110387924764
Jobfind,DES-Employment Support Service,All Client Types,3,"1/237 Lonsdale St, Dandenong VIC 3175, Australia",237,Lonsdale Street,Greater Dandenong City,DANDENONG,VIC,Australia,3175,-37.9879792,145.2137824,(03) 8770 0600,info@jobfind.com.au,https://jobfind.com.au/,https://maps.google.com/?cid=9336288593205834502
Jobfind,DES-Employment Support Service,All Client Types,2,"Level 3/20 Atherton Rd, Oakleigh VIC 3166, Australia",20,Atherton Road,Monash City,OAKLEIGH,VIC,Australia,3166,-37.898829,145.089438,(03) 8574 4300,info@jobfind.com.au,https://jobfind.com.au/,https://maps.google.com/?cid=8402084603579845786
Joblife Employment,DES-Employment Support Service,All Client Types,1,"level 2/1/7 Langhorne St, Dandenong VIC 3175, Australia",1/7,Langhorne Street,Greater Dandenong City,CHELSEA,VIC,Australia,3175,-37.986723,145.2147225,1800 319 502,contact@joblifeemployment.com.au,https://joblifeemployment.com.au/,https://maps.google.com/?cid=752928038054018656
Joblife Employment,DES-Employment Support Service,All Client Types,1,"level 3/554 Church St, Richmond VIC 3121, Australia",554,Church Street,City of Yarra,BOX HILL,VIC,Australia,3121,-37.828898,144.9968559,1800 319 502,contact@joblifeemployment.com.au,https://joblifeemployment.com.au/,https://maps.google.com/?cid=10460832764243177446
MatchWorks,DES-Employment Support Service,All Client Types,5,"Suite 11/40 Montclair Ave, Glen Waverley VIC 3150, Australia",40,Montclair Avenue,Monash City,GLEN WAVERLEY,VIC,Australia,3150,-37.8809984,145.1611253,(03) 9561 8252,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=13997555327061900008
MatchWorks,DES-Employment Support Service,All Client Types,2,"Level 3/14-16 Mason St, Dandenong VIC 3175, Australia",14-16,Mason Street,Greater Dandenong City,DANDENONG,VIC,Australia,3175,-37.9877663,145.2114743,(03) 9792 0499,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=14660533272484149373
MAX Employment,DES-Employment Support Service,All Client Types,3,"2/6 Atherton Rd, Oakleigh VIC 3166, Australia",6,Atherton Road,Monash City,OAKLEIGH,VIC,Australia,3166,-37.898669,145.087929,(03) 8567 0500,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=10815111551495947573
MAX Employment,DES-Employment Support Service,All Client Types,3,"Suite 20, Level 2/40 Montclair Ave, Glen Waverley VIC 3150, Australia",40,Montclair Avenue,Monash City,GLEN WAVERLEY,VIC,Australia,3150,-37.8809297,145.1611951,(03) 8567 0550,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=6971541999996828027
MAX Employment,DES-Employment Support Service,All Client Types,4,"2/314-326 Thomas St, Dandenong VIC 3175, Australia",314-326,Thomas Street,Greater Dandenong City,DANDENONG,VIC,Australia,3175,-37.9848249,145.2127165,(03) 8770 0700,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=5167825674793862862
MAX Employment,DES-Employment Support Service,All Client Types,3,"Tenancy 5, L1, 14-16 Prospect St, Box Hill VIC 3128, Australia",14-16,Prospect Street,Whitehorse City,BOX HILL,VIC,Australia,3128,-37.8179774,145.1186597,(03) 9896 8300,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=12254303549683217526
MAX Employment,DES-Employment Support Service,All Client Types,5,"level 2/1 Taylor St, Moorabbin VIC 3189, Australia",1,Taylor Street,Kingston City,MOORABBIN,VIC,Australia,3189,-37.9348274,145.0381275,(03) 9597 7300,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=13564034368291523354
MAX Employment,DES-Employment Support Service,All Client Types,2,"373 Nepean Hwy, Chelsea VIC 3196, Australia",373,Nepean Highway,Kingston City,CHELSEA,VIC,Australia,3196,-38.0503946,145.1147773,(03) 9782 7900,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=4474994841278502648
OCTEC,DES-Employment Support Service,All Client Types,4,"Suite 1/23 Robinson St, Dandenong VIC 3175, Australia",23,Robinson Street,Greater Dandenong City,DANDENONG,VIC,Australia,3175,-37.988124,145.2106287,(03) 9791 5025,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=12235206600224267175
OCTEC,DES-Employment Support Service,All Client Types,3,"Office 1 Ground Floor/9 Chesterville Rd, Cheltenham VIC 3192, Australia",9,Chesterville Road,Kingston City,CHELTENHAM,VIC,Australia,3192,-37.9612673,145.0562637,(03) 9584 3802,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=1957013069643666705
OCTEC,DES-Employment Support Service,All Client Types,3,"Level 2/1013 Whitehorse Rd, Box Hill VIC 3128, Australia",1013,Whitehorse Road,Whitehorse City,BOX HILL,VIC,Australia,3128,-37.8179205,145.1259267,(03) 9898 5398,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=16170346181202676478
OCTEC,DES-Employment Support Service,All Client Types,3,"2-4 Atherton Rd, Oakleigh VIC 3166, Australia",2-4,Atherton Road,Monash City,OAKLEIGH,VIC,Australia,3166,-37.898641,145.08785,(03) 9568 2537,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=776052462982390583
OCTEC,DES-Employment Support Service,All Client Types,3,"Suite 9/25 Claremont St, South Yarra VIC 3141, Australia",25,Claremont Street,Stonnington City,SOUTH YARRA,VIC,Australia,3141,-37.8373277,144.993628,(03) 9827 5831,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=7578156372027726039
OCTEC,DES-Employment Support Service,All Client Types,3,"272 Nepean Hwy, Edithvale VIC 3196, Australia",272,Nepean Highway,Kingston City,EDITHVALE,VIC,Australia,3196,-38.0389497,145.1083914,(03) 9772 7232,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=9671975389415805891
WISE Employment Ltd,DES-Employment Support Service,All Client Types,3,"4/6 Moysey Ln, Dandenong VIC 3175, Australia",6,Moysey Lane,Greater Dandenong City,DANDENONG,VIC,Australia,3175,-37.9887872,145.2101119,(03) 9767 8300,enquiries@wiseemployment.com.au,https://wiseemployment.com.au/,https://maps.google.com/?cid=16163547083359295251
WISE Employment Ltd,DES-Employment Support Service,All Client Types,2,"Box Hill Institute, Whitehorse Campus Ground Floor, Building 2, 1000 Whitehorse Rd, Box Hill VIC 3128, Australia",1000,Whitehorse Road,Whitehorse City,BOX HILL,VIC,Australia,3128,-37.81867099999999,145.125651,1800 685 105,enquiries@wiseemployment.com.au,https://wiseemployment.com.au/,https://maps.google.com/?cid=6876923424847750444
AimBig Employment,DES-Employment Support Service,All Client Types,5,"2/12 Pascoe Vale Rd, Moonee Ponds VIC 3039, Australia",12,Pascoe Vale Road,Moonee Valley City,MOONEE PONDS,VIC,Australia,3039,-37.7666752,144.9254371,1300 034 997,info@aimbigemployment.com.au,https://www.aimbigemployment.com.au,https://maps.google.com/?cid=14002676974748665812
AimBig Employment,DES-Employment Support Service,All Client Types,5,"1093 Pascoe Vale Rd, Broadmeadows VIC 3047, Australia",1093,Pascoe Vale Road,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.6825174,144.9184312,1300 034 997,info@aimbigemployment.com.au,https://www.aimbigemployment.com.au,https://maps.google.com/?cid=10474277008852535996
APM Employment Services,DES-Employment Support Service,All Client Types,2,"C/- Wesley Employment Services, level 3/1100 Pascoe Vale Rd, Broadmeadows VIC 3047, Australia",1100,Pascoe Vale Road,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.68289,144.9194202,(03) 8643 6500,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=1292336973853785948
APM Employment Services,DES-Employment Support Service,All Client Types,3,"602 Sydney Rd, Brunswick VIC 3056, Australia",602,Sydney Road,Moreland City,BRUNSWICK,VIC,Australia,3056,-37.76359470000001,144.9629506,(03) 9388 2016,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=7369765032979489276
APM Employment Services,DES-Employment Support Service,All Client Types,2,"Unit 3/101-103 Matthews Ave, Airport West VIC 3042, Australia",101-103,Matthews Avenue,Moonee Valley City,AIRPORT WEST,VIC,Australia,3042,-37.7139126,144.8898472,(03) 9338 8153,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=2784990046591913329
APM Employment Services,DES-Employment Support Service,All Client Types,1,"Rear, 506/508 Racecourse Rd, Flemington VIC 3031, Australia",508,Racecourse Road,Moonee Valley City,FLEMINGTON,VIC,Australia,3031,-37.78732,144.923583,(03) 9372 2877,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=12251215418597023424
APM Employment Services,DES-Employment Support Service,All Client Types,3,"3F Brook St, Sunbury VIC 3429, Australia",3F,Brook Street,City of Hume,SUNBURY,VIC,Australia,3429,-37.579386,144.7290806,(03) 8746 9124,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=3675386709253075390
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,5,"Unit 204, Craigieburn Junction, Building D/420-440 Craigieburn Rd, Craigieburn VIC 3064, Australia",420-440,Craigieburn Road,City of Hume,CRAIGIEBURN,VIC,Australia,3064,-37.5931982,144.9086944,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=1073262705911169416
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,3,"Banksia Gardens Community Services, 71-81 Pearcedale Parade, Broadmeadows VIC 3047, Australia",71-81,Pearcedale Parade,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.6765859,144.9191239,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=10910278883676225023
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,3,"119a Maribyrnong Rd, Ascot Vale VIC 3032, Australia",119a,Maribyrnong Road,Moonee Valley City,ASCOT VALE,VIC,Australia,3032,-37.7717959,144.915117,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=14757448425443998918
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,3,"suite 105 level 1/601 Sydney Rd, Brunswick VIC 3056, Australia",601,Sydney Road,Moreland City,COBURG,VIC,Australia,3056,-37.762971,144.9622084,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=14568227988283670786
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,New Site,"AMES Australia, 812 Pascoe Vale Rd, Glenroy VIC 3046, Australia",812,Pascoe Vale Road,Moreland City,GLENROY,VIC,Australia,3046,-37.704818,144.91602,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=6382522516170671651
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,3,"531 Elizabeth Dr, Sunbury VIC 3429, Australia",531,Elizabeth Drive,City of Hume,SUNBURY,VIC,Australia,3429,-37.57783,144.7112592,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=15314008598857820924
Atwork Australia Pty Ltd,DES-Employment Support Service,Mental Health,1,"Banksia Gardens Community Services, 71-81 Pearcedale Parade, Broadmeadows VIC 3047, Australia",71-81,Pearcedale Parade,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.6765859,144.9191239,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=10910278883676225023
Atwork Australia Pty Ltd,DES-Employment Support Service,Mental Health,4,"suite 105 level 1/601 Sydney Rd, Brunswick VIC 3056, Australia",601,Sydney Road,Moreland City,BRUNSWICK,VIC,Australia,3056,-37.762971,144.9622084,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=14568227988283670786
Atwork Australia Pty Ltd,DES-Employment Support Service,Mental Health,2,"531 Elizabeth Dr, Sunbury VIC 3429, Australia",531,Elizabeth Drive,City of Hume,SUNBURY,VIC,Australia,3429,-37.57783,144.7112592,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=15314008598857820924
Atwork Australia Pty Ltd,DES-Employment Support Service,Mental Health,2,"AMES Australia, 812 Pascoe Vale Rd, Glenroy VIC 3046, Australia",812,Pascoe Vale Road,Moreland City,ATTWOOD,VIC,Australia,3046,-37.704818,144.91602,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=6382522516170671651
Campbell Page,DES-Employment Support Service,All Client Types,3,"3/240 Sydney Rd, Coburg VIC 3058, Australia",240,Sydney Road,Moreland City,COBURG,VIC,Australia,3058,-37.7488329,144.9654218,(03) 9046 5800,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=17427711671982321858
Campbell Page,DES-Employment Support Service,All Client Types,1,"1/1100 Pascoe Vale Rd, Broadmeadows VIC 3047, Australia",1100,Pascoe Vale Road,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.6828208,144.9194594,(03) 9046 5860,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=6743646251582295084
Campbell Page,DES-Employment Support Service,All Client Types,3,"440 Grand Blvd, Craigieburn VIC 3064, Australia",440,Grand Boulevard,City of Hume,CRAIGIEBURN,VIC,Australia,3064,-37.5709879,144.9087998,1300 139 920,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=6387137429209644357
Campbell Page,DES-Employment Support Service,All Client Types,5,"6/93 McNamara Ave, Airport West VIC 3042, Australia",93,McNamara Avenue,Moonee Valley City,AIRPORT WEST,VIC,Australia,3042,-37.7239057,144.8813093,(03) 9046 5820,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=8715566325543868526
Campbell Page,DES-Employment Support Service,All Client Types,3,"26 Oshanassy St, Sunbury VIC 3429, Australia",26,Oshanassy Street,City of Hume,SUNBURY,VIC,Australia,3429,-37.5799358,144.7305994,(03) 9046 5840,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=17581265768539602439
CoAct,DES-Employment Support Service,All Client Types,5,"1099-1169 Pascoe Vale Rd, Broadmeadows VIC 3047, Australia",1099-1169,Pascoe Vale Road,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.680215,144.919454,(03) 9301 0000,mail@coact.org.au,https://coact.org.au/,https://maps.google.com/?cid=13370059999363327414
CoAct,DES-Employment Support Service,All Client Types,3,"House No: 160 Elevation Boulevard, Craigieburn VIC 3064, Australia",,,City of Hume,CRAIGIEBURN,VIC,Australia,3064,-37.599073,144.895014,0430 134 545,mail@coact.org.au,https://coact.org.au/,https://maps.google.com/?cid=13000825324826526347
CoAct,DES-Employment Support Service,All Client Types,3,"9 McDougall Rd, Sunbury VIC 3429, Australia",9,McDougall Road,City of Hume,SUNBURY,VIC,Australia,3429,-37.589059,144.71689,1800 224 022,mail@coact.org.au,https://coact.org.au/,https://maps.google.com/?cid=8330709494226434983
CoAct,DES-Employment Support Service,Youth at Risk,3,"9 McDougall Rd, Sunbury VIC 3429, Australia",9,McDougall Road,City of Hume,SUNBURY,VIC,Australia,3429,-37.589059,144.71689,1800 224 022,mail@coact.org.au,https://coact.org.au/,https://maps.google.com/?cid=8330709494226434983
CoAct,DES-Employment Support Service,Youth at Risk,3,"House No: 160 Elevation Boulevard, Craigieburn VIC 3064, Australia",,,City of Hume,CRAIGIEBURN,VIC,Australia,3064,-37.599073,144.895014,0430 134 545,mail@coact.org.au,https://coact.org.au/,https://maps.google.com/?cid=13000825324826526347
CoAct,DES-Employment Support Service,Youth at Risk,3,"1099-1169 Pascoe Vale Rd, Broadmeadows VIC 3047, Australia",1099-1169,Pascoe Vale Road,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.680215,144.919454,(03) 9301 0000,mail@coact.org.au,https://coact.org.au/,https://maps.google.com/?cid=13370059999363327414
CVGT Australia Ltd,DES-Employment Support Service,All Client Types,3,"10/11-17 Pearcedale Parade, Broadmeadows VIC 3047, Australia",11-17,Pearcedale Parade,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.6825665,144.9146653,13 28 48,Not available ,https://www.cvgt.com.au/,https://maps.google.com/?cid=13641961361161588775
CVGT Australia Ltd,DES-Employment Support Service,All Client Types,3,"Shop 7/10 Craigieburn Rd, Craigieburn VIC 3064, Australia",10,Craigieburn Road,City of Hume,CRAIGIEBURN,VIC,Australia,3064,-37.5979513,144.9395716,13 28 48,Not available ,https://www.cvgt.com.au/,https://maps.google.com/?cid=4849304007074576151
CVGT Australia Ltd,DES-Employment Support Service,All Client Types,5,"525 High St, Preston VIC 3072, Australia",525,High Street,Darebin City,COBURG,VIC,Australia,3072,-37.7363821,145.0038286,13 28 48,Not available ,https://www.cvgt.com.au/,https://maps.google.com/?cid=6576721588195673997
CVGT Australia Ltd,DES-Employment Support Service,All Client Types,2,"14/106-110 Gap Rd, Sunbury VIC 3429, Australia",106-110,Gap Road,City of Hume,SUNBURY,VIC,Australia,3429,-37.5786059,144.7134309,13 28 48,Not available ,https://www.cvgt.com.au/,https://maps.google.com/?cid=1032655328047912240
MatchWorks,DES-Employment Support Service,All Client Types,3,"8 Pearcedale Parade, Broadmeadows VIC 3047, Australia",8,Pearcedale Parade,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.67605959999999,144.9199563,(03) 9302 1800,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=17958354787187036627
MatchWorks,DES-Employment Support Service,All Client Types,3,"225 Racecourse Rd, Flemington VIC 3031, Australia",225,Racecourse Road,Melbourne City,FLEMINGTON,VIC,Australia,3031,-37.7886514,144.9335042,(03) 9376 8266,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=16557870322481769058
MatchWorks,DES-Employment Support Service,All Client Types,3,"3 Dromana Ave, Airport West VIC 3042, Australia",3,Dromana Avenue,Moonee Valley City,AIRPORT WEST,VIC,Australia,3042,-37.7137068,144.8893854,(03) 9334 2558,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=9888793471503045449
MatchWorks,DES-Employment Support Service,All Client Types,3,"7 Harding St, Coburg VIC 3058, Australia",7,Harding Street,Moreland City,COBURG,VIC,Australia,3058,-37.7448697,144.9663022,(03) 9383 2555,info@matchworks.com.au,https://www.matchworks.com.au/,https://maps.google.com/?cid=1943629388632757489
MAX Employment,DES-Employment Support Service,All Client Types,3,"Craigieburn Central D20-03, 340 Craigieburn Rd, Craigieburn VIC 3064, Australia",340,Craigieburn Road,City of Hume,CRAIGIEBURN,VIC,Australia,3064,-37.5939509,144.913293,(03) 8358 7800,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=2335235397453067806
MAX Employment,DES-Employment Support Service,All Client Types,3,"771 Pascoe Vale Rd, Glenroy VIC 3046, Australia",771,Pascoe Vale Road,Moreland City,GLENROY,VIC,Australia,3046,-37.7054456,144.9158489,(03) 8311 1200,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=6543034422905939100
MAX Employment,DES-Employment Support Service,All Client Types,3,"1/605 Sydney Rd, Brunswick VIC 3056, Australia",605,Sydney Road,Moreland City,BRUNSWICK,VIC,Australia,3056,-37.762954,144.962619,(03) 8359 9100,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=4702264108860941415
MAX Employment,DES-Employment Support Service,All Client Types,3,"72 Oshanassy St, Sunbury VIC 3429, Australia",72,Oshanassy Street,City of Hume,SUNBURY,VIC,Australia,3429,-37.5810936,144.7297265,(03) 8746 7300,Not available ,https://www.maxsolutions.com.au/,https://maps.google.com/?cid=57056349264849646
OCTEC,DES-Employment Support Service,All Client Types,2,"Shop 24/55 Paringa Blvd, Meadow Heights VIC 3048, Australia",55,Paringa Boulevard,City of Hume,MEADOW HEIGHTS,VIC,Australia,3048,-37.6508984,144.9215518,(03) 9302 4126,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=9520417655770064102
OCTEC,DES-Employment Support Service,All Client Types,1,"7 Prospect St, Pascoe Vale VIC 3044, Australia",7,Prospect Street,Moreland City,PASCOE VALE,VIC,Australia,3044,-37.729048,144.9370892,(03) 9101 5923,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=7774408102278025133
OCTEC,DES-Employment Support Service,All Client Types,2,"515-517 High St, Preston VIC 3072, Australia",515-517,High Street,Darebin City,FAWKNER,VIC,Australia,3072,-37.7367585,145.0039814,(03) 9471 4446,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=1508479519817098374
OCTEC,DES-Employment Support Service,All Client Types,2,"Shop 118/2A Hartington St, Glenroy VIC 3046, Australia",2A,Hartington Street,Moreland City,GLENROY,VIC,Australia,3046,-37.7048737,144.9183022,(03) 9492 5951,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=13650399483965069211
OCTEC,DES-Employment Support Service,All Client Types,2,"12 Sydney Rd, Coburg VIC 3058, Australia",12,Sydney Road,Moreland City,COBURG,VIC,Australia,3058,-37.755184,144.9644425,(03) 9384 2265,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=9336605907679610084
OCTEC,DES-Employment Support Service,All Client Types,2,"Target Centre Shop 14C &, 14D/126 Evans St, Sunbury VIC 3429, Australia",126,Evans Street,City of Hume,SUNBURY,VIC,Australia,3429,-37.5826033,144.7264611,(03) 8798 9582,mail@octec.org.au,https://octec.org.au/,https://maps.google.com/?cid=4983233109967065018
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,All Client Types,3,"413-419 Camp Rd, Broadmeadows VIC 3047, Australia",413-419,Camp Road,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.68581959999999,144.9221827,(03) 9351 3600,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=1677120595439815034
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,All Client Types,3,"199 Moreland Rd, Coburg VIC 3058, Australia",199,Moreland Road,Moreland City,COBURG,VIC,Australia,3058,-37.7551508,144.9634831,(03) 9049 5900,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=17052548930274880596
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,"Mental Health, Intellectual Disability, ExOffender",2,"413-419 Camp Rd, Broadmeadows VIC 3047, Australia",413-419,Camp Road,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.68581959999999,144.9221827,(03) 9351 3600,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=1677120595439815034
Uniting (Victoria and Tasmania) Limited,DES-Employment Support Service,"Mental Health, Intellectual Disability, ExOffender",2,"199 Moreland Rd, Coburg VIC 3058, Australia",199,Moreland Road,Moreland City,COBURG,VIC,Australia,3058,-37.7551508,144.9634831,(03) 9049 5900,hello@unitingvictas.org.au,https://www.unitingvictas.org.au/,https://maps.google.com/?cid=17052548930274880596
WISE Employment Ltd,DES-Employment Support Service,All Client Types,4,"2, 61 Riggall St, Broadmeadows VIC 3047, Australia",61,Riggall Street,City of Hume,BROADMEADOWS,VIC,Australia,3047,-37.6774768,144.93118,(03) 8301 8200,enquiries@wiseemployment.com.au,https://wiseemployment.com.au/,https://maps.google.com/?cid=1351099374483859613
WISE Employment Ltd,DES-Employment Support Service,All Client Types,3,"Shop B36C Craigieburn Central, 340 Craigieburn Rd, Craigieburn VIC 3064, Australia",340,Craigieburn Road,City of Hume,CRAIGIEBURN,VIC,Australia,3064,-37.5947141,144.9125912,(03) 8301 8210,enquiries@wiseemployment.com.au,https://wiseemployment.com.au/,https://maps.google.com/?cid=486468667100121217
WISE Employment Ltd,DES-Employment Support Service,All Client Types,3,"24 Oshanassy St, Sunbury VIC 3429, Australia",24,Oshanassy Street,City of Hume,SUNBURY,VIC,Australia,3429,-37.5799358,144.7305994,(03) 9218 7400,enquiries@wiseemployment.com.au,https://wiseemployment.com.au/,https://maps.google.com/?cid=8698803819917750638
APM Employment Services,DES-Employment Support Service,All Client Types,5,"Suite 1A/168 Boronia Rd, Boronia VIC 3155, Australia",168,Boronia Road,City of Knox,BORONIA,VIC,Australia,3155,-37.862599,145.2809158,(03) 9762 9980,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=16467589664683114321
APM Employment Services,DES-Employment Support Service,All Client Types,3,"Suites 3 & 4, 41-43 Ringwood St, Ringwood VIC 3134, Australia",41-43,Ringwood Street,Maroondah City,RINGWOOD,VIC,Australia,3134,-37.8120822,145.22687,(03) 9879 1721,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=12399813209532346218
APM Employment Services,DES-Employment Support Service,All Client Types,5,"Shop 4/7 Fulham Rd, Rowville VIC 3178, Australia",7,Fulham Road,City of Knox,ROWVILLE,VIC,Australia,3178,-37.9175822,145.2377063,(03) 9764 0756,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=10914800605124996941
APM Employment Services,DES-Employment Support Service,All Client Types,2,"3/5 Castella St, Lilydale VIC 3140, Australia",5,Castella Street,Yarra Ranges Shire,LILYDALE,VIC,Australia,3140,-37.7569356,145.3532003,(03) 9738 7081,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=7634986539768999018
APM Employment Services,DES-Employment Support Service,All Client Types,5,"Upper Yarra Arts Centre, 3409 Warburton Hwy, Warburton VIC 3799, Australia",3409,Warburton Highway,Yarra Ranges Shire,WARBURTON,VIC,Australia,3799,-37.7532386,145.6894825,(03) 9879 1721,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=11648749619548351841
APM Employment Services,DES-Employment Support Service,All Client Types,2,"Living & Learning Centre, 1 Badger Creek Rd, Healesville VIC 3777, Australia",1,Badger Creek Road,Yarra Ranges Shire,HEALESVILLE,VIC,Australia,3777,-37.6555974,145.5244425,(03) 9738 7081,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=10671401980925974174
APM Employment Services,DES-Employment Support Service,All Client Types,3,"Living & Learning Centre, 21 Main Rd, Monbulk VIC 3793, Australia",21,Main Road,Yarra Ranges Shire,MONBULK,VIC,Australia,3793,-37.87599489999999,145.4097309,(03) 9762 9980,apm4jobs@apm.net.au,https://apm.net.au,https://maps.google.com/?cid=10457322698248937331
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,3,"shop a/211 Mt Dandenong Rd, Croydon VIC 3136, Australia",211,Mount Dandenong Road,Maroondah City,CROYDON,VIC,Australia,3136,-37.79855999999999,145.281694,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=13854692399403232752
Atwork Australia Pty Ltd,DES-Employment Support Service,All Client Types,2,"EACH, 1063 Burwood Hwy, Ferntree Gully VIC 3156, Australia",1063,Burwood Highway,City of Knox,FERNTREE GULLY,VIC,Australia,3156,-37.8879421,145.2941341,1300 080 856,contactDES@atworkaustralia.com.au,https://www.atwork.com/,https://maps.google.com/?cid=6926377915565098741
Campbell Page,DES-Employment Support Service,All Client Types,2,"30 Glen Park Rd, Bayswater North VIC 3153, Australia",30,Glen Park Road,Maroondah City,BAYSWATER,VIC,Australia,3153,-37.834269,145.2729504,1300 139 920,hello@campbellpage.org.au,https://campbellpage.com.au,https://maps.google.com/?cid=8428959576057883393
